Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1276231976526233601	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1282803589342101504	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@DianneInIndiana @no_silenced He's giving every Californian the 'big one' right now by forcing ANOTHER shutdown, like the first one worked so good. #insanity #OPENAMERICANOW
1285965897274781697	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	Work from home is so frustrating...First day at home after 7 days #lockdown in Raipur..Still 6 more days to go..Didn't realise it when was posted as SSP Raipur, Lockdown was more busy then...My sympathies 😷😬 #StayAtHomeSaveLives
1290189949757612033	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1286506276789223424	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@DanielAndrewsMP To keep businesses running, ignore the virus and #endthelockdown
1286087030376628230	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283157475961823232	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1282643644164583424	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1277805067232522241	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	Open bars! Open sports! Open schools! I’m a high school teacher & we could talk about opening schools if wehave some of these measures in place. But since we don’t/ can’t/ won’t I believe that my students & colleagues are #SaferAtHome
1276487825135996928	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@jsolomonReports This is a BOMBSHELL!!! CDC says an estimated 20 MILLION Americans have had the virus, most w/ NO symptoms. That lowers the death rate to .62%   WHO said the death rate was 3.4%. That is a huge difference & why it is safe to #OPENAMERICANOW
1287117324529483776	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@drdavidsamadi Learn to live with it and move on... we need to get back to normal #ReopenAmericaNow
1287775119721541632	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1287561497871351809	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@SpeakerPelosi @FaceTheNation Your bill is welfare not going to happen, time to get back to work #OPENAMERICANOW
1286203856012161026	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1249798247687782400	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1284827343429804033	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@IngrahamAngle Again - another lie with #coronavirus numbers!  When are people going to wake up?   #OpenSchools  #OPENAMERICANOW
1285762580330536960	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1282500304336908289	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1249803304021958658	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@TeamCavuto @FoxNews Screw you and your law experts. @realDonaldTrump during a national emergency can write an executive order that orders local government to open up. The reason is simple federal law is supreme over state laws #COVID19 #FireFauci #ReopenNC #ReopenAmericaNow 1/2
1286503365413728259	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@SharnelleVella The story that covid-19 is an unprecedentedly dangerous virus requiring unprecedentedly damaging measures is a lie. #endthelockdown
1282434318925799426	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1289122607141445633	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	"@EndUKLockdown1 Exactly, the inevitable new ""cases"" that are revealed will be used against us to lockdown even more cities and remove even more of our rights. PLEASE people, WAKE THE FUCK UP! @DailyMailUK #endthelockdown"
1286623305261342720	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@IngrahamAngle No more stimulus bills reopen America let people go back to work. #ReOpenAmerica
1286402187787227137	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283522361069907968	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286782349972250626	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@KyleKashuv It’s completely outrageous. Enough of these Democrat tyrannical dictators. #OPENAMERICANOW
1283360639923167232	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	Wear a mask in a shop, but dont bother if u want to demonstrate or party en mass in a street. Our 'State' has just put another knife into our fragile/dying retail sector & their inconsistencies are killing our economy #COVID19 #confusion #killingoureconomy #endthelockdown
1287483393706545154	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285925321779359744	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1276894201058385920	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@RonDeSantisFL You're not very smart are you? You politicised coronavirus at the expense of American lives. Closing up businesses again are you? You're not very smart.  A word is enough for the wise. #coronavirus #StaySafeStayHome
1287356703466377217	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@JayInslee let these kids go back to work. They’re obviously very bored. #seattleprotests #endthelockdown
1283511097031561218	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1281813470673924097	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1281382425541533696	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	#walgreens #BedBathandBeyond all slated for store closures. I knew many corporations would not survive these virus closings. #OPENAMERICANOW
1283804237672194049	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290498442624503810	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Someone please remind me why a virus with 90%+ survival rate is still causing lockdowns?  #Covid_19 #endthelockdown
1285927035043557377	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1278082062986080257	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	@KaceyonFox7 @2LarryJohnson7 Let's challenge all business owners across our beautiful country to open their business on Independence Day. What better way to celebrate our FREEDOM! RT #IndependenceDay #Freedom #OPENAMERICANOW
1248357251276066816	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	The curve is flattening  Imagine had you Warren & health dept not said it's no big deal-hop on the train-celebrate Chinese new year, etc?  Imagine had you not taken forever to make a decision  Supermkts have been open-it's time to reopen #NY  #coronavirus #ReopenAmericaNow
1284411295358476290	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@MattHancock @andrealeadsom No thanks. #novaccine #nomasks #endsocialdistancing #endthelockdown
1281301178412707841	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	I hate the fact I can’t take my daughter out and live a normal childhood 💔 Hopefully COVID goes away! #StayAtHomeSaveLives
1249496334345920512	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1287901641853636608	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@JosephJFlynn1 Absolutely. I'm sure someone who does this sort of thing can go back and count how many times @realDonaldTrump raised this and how many times Fauci dismissed it and how many scathing stories MSM had on it. @IngrahamAngle was on top of this from start. #OPENAMERICANOW
1278561492485525504	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	450,000 people are dead per year in the United States alone due to cigarette use.   Where's big government?   Why am I allowed to smoke, but not allowed to fully run a business?   Take off the handcuffs.   @GovMikeDeWine @realDonaldTrump #OPENAMERICANOW
1282298453851361281	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1282798485839007744	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Where was the opposition to wearing masks in @BBCNewsnight ? A Tory lord and a  Labour MP both supporting to yet more restrictions on our liberty in the name of public safety #endthelockdown
1283700744789663744	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@MattHancock @NHSX Please stop wasting more of our money. The lockdown should have been lifted as soon as the NHS had capacity, instead thousands have missed urgent referrals and treatments for cancer and other illnesses. #endthelockdown
1277769527732961280	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@d_mos77 @SteveBakerHW @tradegovuk @trussliz @Tussell_UK I think ‘basic due diligence’ left the room a long time ago before it could be applied to the Imperial virus model that was used to imprison the entire country! #endthelockdown
1276600767860953088	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@ShawnShafai @nsarwark @chrismartenson So Closing schools Social distancing Masks Plexiglass at the Grover Locking down business Stay home stay safe  Didn't work  #OPENAMERICANOW
1282049357416738817	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	"There are normally around 280k deaths/yr in Canada.  Of those usually 8000 or so are from flu/pneumonia. As of today 8773 have died from or ""with"" Covid-19. How many have died of ""regular"" flu? How many EXTRA will die from lack of care/diagnosis due to lockdown?  #endthelockdown"
1286740197468549120	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	... can’t differentiate from actual live virus, so the test is flawed, but Inslee is using this data to keep his emergency powers to keep our State closed. Please go online and see the data for yourself. #Unite #Fight #Vote #OPENAMERICANOW
1275964185654947841	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@AlexMarlow @BreitbartNews Idiots.. Wake up America now, communists are trying to take over our country.  #OPENAMERICANOW
1276193434047414272	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	In my country we have really mentally deficient gangs known as democrats and republicans. Those in charge of each gang dictate everything to the rest. Most of the rest are clueless about anything, and follow along.  #fakevirus #coronavirushoax #covidiots #endthelockdown
1289725579571261441	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1287734729802842113	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1282891939524653056	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1276375747171504128	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	@realDonaldTrump Thank you, Mr. President.  Mortality rate of 0.09 for those under 65 is not worthy of a shutdown and the schools should reopen with no restrictions. #OPENAMERICANOW
1288948743908347906	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Why is our economy being torched for a virus that has a survival rate of 99.98 %   WHY ! WHY !   where is the perspective ?   this is complete lunacy   WAKE UP EVERYBODY PLEASE !!  #NoMasks #COVID19  #endthelockdown
1248793099356311552	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283505243377016833	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@GovLarryHogan and all politicians maybe if people didn’t get extra 600 per paycheck their wouldn’t be so much fraud. Are you guys reall that stupid. #reopenmd. #ReOpenAmerica
1281948145015037952	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282830869200277504	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1286681845342461954	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1276546325815820289	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@GavinNewsom If you're truly concerned about the spike in hospitalizations why haven't you asked for the floating Navy Hospital to return? Why have the popup hospitals closed?  #FakeNews #endthelockdown
1289157040904929286	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	
1273283840337801216	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	2/ We can see from our June 2nd Primary & 3 weeks of early, in person voting, that poll workers did not contract #covid19. It's just an excuse at this point to try and cheat the electorate. #election2020 #newmexico #nmpol #nmgov #savelosalamos #reopennm #endthelockdown
1252813074714685441	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1276971898006618112	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	This #COVID19 #pandemic response is RIDICULOUS! Stores have u lined up outside & inside close, can’t try clothes on. This is not about logic & safety. Its about cobtrol & seeing how much people will comply with radical change. #endthelockdown
1276213096147832832	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1287856171261468673	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Mariners @MarinersPR @GovInslee @MLB you couldn’t have picked a worse person to throw out the home opener first pitch - do the right thing and choose a non-political personality #voteinsleeout #NoMasks #openwa #OPENAMERICANOW
1282894556963405824	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1251871713945673729	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@JohnCornyn @thornedella Now's the time to #ReopenAmerica . The #COVID19 models that were used to shut the country down were off by 800%, Democrat governors & mayors are using the shutdown to curtail our rights w/insane exec orders. Enough already. #ReopenAmericaNow cc: @realDonaldTrump @GovRonDeSantis
1276669639431458823	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1281946623778738179	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282061161454645248	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@8NewsNow Yet another demonstration of how incompetent @GovSisolak @SteveSisolak is.   Ruin the economy. Throw 25% of Nevadans out of work. Forget to replenish the unemployment fund.   He is in over his head and should resign today.   #RecallSisolak #ReopenNevada #EndTheShutdown
1284414832565944321	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@MotorMouth1964 @myhollycat @markinneswilli Have you considered @myhollycat, operations requiring gen anaesthetic require intubation? Like major surgery, thanks to say a cancer diagnosis being missed early enough due to lockdown. A likely outcome for many more, than intubation for CV19? #NoMasks #endthelockdown
1278459624748920836	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	The silent majority better speak the F up soon. This shit is getting old! I’m over it. I’m sick of the NWO being pushed down our throats. I’m sick of the lies and the tyrannical governors. #VoteRedToSaveAmerica2020 #ArrestBillGates #ArrestSoros #ArrestFauci #OPENAMERICANOW
1276637218006724608	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1282402362502635528	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285280086866964485	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285906880213266433	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1276211386310365184	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@MartinJCooke @EndUKLockdown1 @simondolan Good for you for not caving to this dystopian nightmare and rules that make no sense! #endthelockdown
1290284554033303552	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1283327476219949056	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@BunnyPeculiar @Telegraph @allisonpearson @AlisonPearson You won’t be able to. Only one virus has ever been eradicated. C19 is here to stay. However; the economic basis for the support you receive from society is being eroded by lockdown. #endthelockdown
1277985474628382727	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1249689711674830849	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1276425636509290496	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1278096431388266498	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1251480842880376832	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286965216027332609	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1290182092312068100	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@StephenMcNeil feel free to open up Marijuana Shops other than the liquor store for additional revenue for the Province? Use whatever talent many thought you had when you were voted in. #backtobusiness  #EnoughIsEnough #CorruptionInGovernment #EndTheShutdown
1283507062148870149	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@2020Visions3 why don't we have a split. Mon, Wed, Fri for the mask wearers to go to shops (they'd need 3 potentials before they plucked up courage to go out) & Tue, Thur for non mask wearers. Sat & Sun can be free choice days. It would add the insanity of it all #endthelockdown
1282549456575983616	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283912241109245953	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1281342814547312640	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@GavinNewsom If the masks are so effective then why are we having a debate on reopening schools and businesses???? One flies in the face of the other, does it not?? #DoubleSpeak #OpenSchools #OPENAMERICANOW
1277847320495894529	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1290263635323830272	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@MartinBenLee1 Many scientists around the world (who are not being paid to lie) are saying that this is the worlds biggest over-reaction to a virus. But Govts. have taken control of every aspect of life & they are not going to relinquish this power unless we make them. #nomasks #endthelockdown
1282216369178779653	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@CyrilRamaphosa @UIFBenefits if a stricter lock down is reinstated. Will the UIF still pay out for this period. June's UIF has yet to pay out. Please think about this, as debt  and desperation is mounting. Criminals are feeling it too and theft is on rise. #endthelockdown
1289693917500203008	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1282856703722090496	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	
1285117265881567232	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283066966350143491	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@ewarren So now we are suppose to ignore science.  #OpenSchools #OPENAMERICANOW
1278475350197100545	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@antiscarcity @ChanelRion Now that the data is being extrapolated, it is estimated that over 25 million people have had the virus.   The survival rate is now around 99.7%.   We need to end this foolishness & #OPENAMERICANOW
1281466434703355904	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@cathmckenna Business's are fighting to remain solvent & keep their staff employed. Millions out of work.  You don't care about Canadians well being.  I thought we just needed 15 days to slow the crub? #endthelockdown
1288465597781737473	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1286371134447816704	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1281536188277497857	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Say it with me: Covid CASES are NOT Covid DEATHS!! #StopLivingInFear #Logic #UseYourBrain #Sheeple #OPENAMERICANOW
1286784987250003968	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1278385004066693120	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1288049775514796032	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@DailyCaller Just open up the damn country and keep your government money!!! #FilthyMoney #endthelockdown
1281368152241328128	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1289520805265567744	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1278031043744890881	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1283616655273156612	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@framerate We really need to step up and understand that viruses are nothing new... but this global fear mongering is! Let's grow up and accept that people are going to get sick but a vast majority are going to recover, have antibodies and be fine. Happy National Hot Dog Day! #ReOpenAmerica
1282710870838185984	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1278052035506642944	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1253061066571108352	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1284220245511737345	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284449246742228993	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	In Shrewsbury today. It's shocking and sad how many shops have closed permanently.  Another poor job by our government and a blow to our high street. #endthelockdown
1280808438457602049	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	if I visited Tescos bearing in mind its inside ,no social distancing ,no masks,no record of visitors  then got home and tested postive for #COVID19 rang them to inform them would they have to shut the store ??   another crazy set of double standards, list goes on  #endthelockdown
1286202048724205568	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1284473086872563713	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1290144733319147520	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1284225325044555776	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@BorisJohnson Town centres are inhospitable now & will be worse once masks are compulsory. Pointless as the virus has run its course. #endthelockdown
1280443226130984960	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1286433006027235330	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289354121569435648	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@BCGovNews Dr. Bonnie Henry’s guide for...  • sensationalism over science & data • economic devastation • picking winners & losers • sm biz bankruptcies • lives destroyed beyond repair • anxiety & depression • suicide • more power to big brother • a fascist dream  #EndTheShutdown
1290349962388279296	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Reecebcfc1 Spot on. All this for a disease that has a 99.96% survival rate. #NoMasks #endthelockdown
1283405653638348803	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@RishiSunak @Pret How will it protect jobs if fewer people are going to shops? People are either living in fear or won't go as they don't want to wear a mask. All for a virus with a mortality rate similar to that of flu.  #endthelockdown
1278088194232328193	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Bonfiredesigns If the citizens let it happen, they deserve what they get. Protest this tyranny. What are they going to do? Arrest you all? Fine you? Who is going to enforce this? LE being de-funded?  Inconsistent treatment under the law is b.s. #PROTEST for Independence #OPENAMERICANOW
1251920560566738945	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283389642914566145	stay_at_home_orders	AGAINST	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Sick and tired of #tyrants!  #freemichigan #RecallWhitmer #maga #OPENAMERICANOW
1278263448623812611	stay_at_home_orders	AGAINST	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	as the Furlough scheme starts to change and reality of this mess start to hit home   people starting to think    did as I was told and stayed in   spent all my savings  now I have lost my job / home    and I dont even know anyone who had this killer plague  🤔  #endthelockdown
